# Solver information
# Time        	h_solver      	h_initial     	h_final       	h_iters       	h_converged   
30.5709       	DICPCG	4.707440e-04	6.561170e-08	1	true
30.6069       	DICPCG	5.458080e-04	8.826440e-08	1	true
30.6487       	DICPCG	6.317500e-04	1.183270e-07	1	true
30.6971       	DICPCG	7.298930e-04	1.580570e-07	1	true
30.7531       	DICPCG	8.423680e-04	2.106840e-07	1	true
30.8176       	DICPCG	9.701840e-04	2.797060e-07	1	true
30.8923       	DICPCG	1.118400e-03	3.720500e-07	1	true
30.9787       	DICPCG	1.291980e-03	4.970910e-07	1	true
31.0789       	DICPCG	1.491470e-03	6.634620e-07	1	true
31.1949       	DICPCG	1.723600e-03	8.877470e-07	1	true
31.3302       	DICPCG	2.001320e-03	4.368140e-10	2	true
31.4845       	DICPCG	2.272600e-03	6.436960e-10	2	true
31.5675       	DICPCG	1.222110e-03	4.518290e-07	1	true
31.5935       	DICPCG	3.826060e-04	4.449610e-08	1	true
31.6239       	DICPCG	4.458340e-04	6.050690e-08	1	true
31.66         	DICPCG	5.313510e-04	8.605720e-08	1	true
31.7034       	DICPCG	6.362740e-04	1.235420e-07	1	true
31.7554       	DICPCG	7.620760e-04	1.773950e-07	1	true
31.8176       	DICPCG	9.119800e-04	2.542590e-07	1	true
31.8916       	DICPCG	1.081260e-03	3.576970e-07	1	true
31.9786       	DICPCG	1.271880e-03	4.953880e-07	1	true
32.081        	DICPCG	1.493330e-03	6.839040e-07	1	true
32.2005       	DICPCG	1.738390e-03	9.285250e-07	1	true
32.3406       	DICPCG	2.033660e-03	4.859920e-10	2	true
32.5012       	DICPCG	2.321090e-03	7.264680e-10	2	true
32.6694       	DICPCG	2.421320e-03	8.281210e-10	2	true
32.6937       	DICPCG	3.489990e-04	3.806620e-08	1	true
32.7218       	DICPCG	4.050930e-04	5.138910e-08	1	true
32.755        	DICPCG	4.757670e-04	7.100510e-08	1	true
32.7941       	DICPCG	5.599480e-04	9.852130e-08	1	true
32.8399       	DICPCG	6.540250e-04	1.346090e-07	1	true
32.8932       	DICPCG	7.601750e-04	1.821020e-07	1	true
32.9552       	DICPCG	8.823430e-04	2.456970e-07	1	true
33.0274       	DICPCG	1.025960e-03	3.326650e-07	1	true
33.1114       	DICPCG	1.190950e-03	4.488880e-07	1	true
33.2096       	DICPCG	1.388390e-03	6.108960e-07	1	true
33.3246       	DICPCG	1.621730e-03	8.346410e-07	1	true
33.4591       	DICPCG	1.890250e-03	4.169130e-10	2	true
33.6181       	DICPCG	2.226840e-03	6.841900e-10	2	true
33.7962       	DICPCG	2.479520e-03	9.520840e-10	2	true
33.8218       	DICPCG	3.570740e-04	4.114860e-08	1	true
33.8523       	DICPCG	4.233430e-04	5.793600e-08	1	true
33.8888       	DICPCG	5.065970e-04	8.311180e-08	1	true
33.9326       	DICPCG	6.060440e-04	1.191510e-07	1	true
33.9844       	DICPCG	7.163780e-04	1.667350e-07	1	true
34.0453       	DICPCG	8.404480e-04	2.297650e-07	1	true
