# Solver information
# Time        	h_solver      	h_initial     	h_final       	h_iters       	h_converged   
61.0945       	DICPCG	1.404660e-03	6.973650e-07	1	true
61.1484       	DICPCG	1.674510e-03	5.848380e-10	2	true
61.2131       	DICPCG	2.016150e-03	1.015170e-09	2	true
61.2905       	DICPCG	2.411570e-03	1.764620e-09	2	true
61.3838       	DICPCG	2.912270e-03	3.126470e-09	2	true
61.4885       	DICPCG	3.328110e-03	4.576170e-09	2	true
61.5183       	DICPCG	9.969780e-04	3.423720e-07	1	true
61.554        	DICPCG	1.230550e-03	5.023200e-07	1	true
61.5968       	DICPCG	1.524410e-03	7.430700e-07	1	true
61.6482       	DICPCG	1.870660e-03	6.027170e-10	2	true
61.7097       	DICPCG	2.283320e-03	1.057060e-09	2	true
61.7835       	DICPCG	2.775200e-03	1.841700e-09	2	true
61.8722       	DICPCG	3.360870e-03	3.258790e-09	2	true
61.9789       	DICPCG	4.050500e-03	5.763970e-09	2	true
62.0973       	DICPCG	4.495040e-03	8.041300e-09	2	true
62.1338       	DICPCG	1.390750e-03	5.841640e-07	1	true
62.1745       	DICPCG	1.552770e-03	7.284790e-07	1	true
62.2227       	DICPCG	1.835240e-03	5.023310e-10	2	true
62.2792       	DICPCG	2.126030e-03	8.102080e-10	2	true
62.3462       	DICPCG	2.481180e-03	1.339230e-09	2	true
62.4248       	DICPCG	2.849180e-03	2.145720e-09	2	true
62.5172       	DICPCG	3.272570e-03	3.437090e-09	2	true
62.6249       	DICPCG	3.699350e-03	5.316050e-09	2	true
62.7499       	DICPCG	4.172820e-03	8.113660e-09	2	true
62.8923       	DICPCG	4.518750e-03	1.177700e-08	2	true
62.9958       	DICPCG	3.357320e-03	4.348670e-09	2	true
63.0122       	DICPCG	5.347070e-04	9.516460e-08	1	true
63.0317       	DICPCG	6.405950e-04	1.353610e-07	1	true
63.0551       	DICPCG	7.723790e-04	1.957620e-07	1	true
63.0831       	DICPCG	9.224150e-04	2.780850e-07	1	true
63.1168       	DICPCG	1.094120e-03	3.906270e-07	1	true
63.1572       	DICPCG	1.298160e-03	5.474180e-07	1	true
63.2057       	DICPCG	1.536360e-03	7.700200e-07	1	true
63.2638       	DICPCG	1.808650e-03	7.121510e-10	2	true
63.3337       	DICPCG	2.134130e-03	1.232700e-09	2	true
63.4176       	DICPCG	2.501220e-03	2.133450e-09	2	true
63.5183       	DICPCG	2.922930e-03	3.673440e-09	2	true
63.6392       	DICPCG	3.394230e-03	6.284500e-09	2	true
63.783        	DICPCG	3.869190e-03	1.038090e-08	2	true
63.948        	DICPCG	4.308740e-03	1.517180e-08	2	true
63.9757       	DICPCG	7.393800e-04	2.110000e-07	1	true
64.0071       	DICPCG	8.407170e-04	2.786200e-07	1	true
64.0444       	DICPCG	1.007570e-03	4.171180e-07	1	true
64.0886       	DICPCG	1.201640e-03	6.183470e-07	1	true
64.1415       	DICPCG	1.439980e-03	9.126400e-07	1	true
64.205        	DICPCG	1.714620e-03	8.138810e-10	2	true
64.2811       	DICPCG	2.025410e-03	1.412630e-09	2	true
64.3719       	DICPCG	2.362380e-03	2.412530e-09	2	true
64.4804       	DICPCG	2.743560e-03	4.100020e-09	2	true
64.6102       	DICPCG	3.200680e-03	7.060440e-09	2	true
64.763        	DICPCG	3.741390e-03	1.159460e-08	2	true
64.8115       	DICPCG	1.166630e-03	6.793520e-07	1	true
64.8663       	DICPCG	1.340500e-03	8.565390e-07	1	true
64.9321       	DICPCG	1.616150e-03	8.506250e-10	2	true
65.0056       	DICPCG	1.833450e-03	1.248000e-09	2	true
65.0903       	DICPCG	2.118230e-03	1.951770e-09	2	true
65.1925       	DICPCG	2.581430e-03	3.503200e-09	2	true
65.2777       	DICPCG	2.191180e-03	2.072070e-09	2	true
65.3092       	DICPCG	8.017240e-04	2.772190e-07	1	true
65.3469       	DICPCG	9.588620e-04	3.935470e-07	1	true
65.3922       	DICPCG	1.144900e-03	5.624390e-07	1	true
65.4465       	DICPCG	1.355080e-03	7.907160e-07	1	true
65.5115       	DICPCG	1.600650e-03	8.700860e-10	2	true
65.5893       	DICPCG	1.882030e-03	1.436450e-09	2	true
65.6825       	DICPCG	2.206540e-03	2.454950e-09	2	true
65.7947       	DICPCG	2.582480e-03	4.280780e-09	2	true
65.9262       	DICPCG	2.942740e-03	6.990230e-09	2	true
65.9988       	DICPCG	1.621880e-03	1.135940e-09	2	true
66.0325       	DICPCG	7.733400e-04	2.817160e-07	1	true
66.0729       	DICPCG	9.301890e-04	4.024290e-07	1	true
66.1214       	DICPCG	1.132950e-03	5.777600e-07	1	true
66.1795       	DICPCG	1.358190e-03	8.224890e-07	1	true
66.2489       	DICPCG	1.630710e-03	9.734060e-10	2	true
66.3307       	DICPCG	1.908020e-03	1.613940e-09	2	true
66.426        	DICPCG	2.211040e-03	2.621100e-09	2	true
66.5359       	DICPCG	2.497140e-03	3.969500e-09	2	true
66.6108       	DICPCG	1.707840e-03	1.245270e-09	2	true
66.6973       	DICPCG	1.929000e-03	1.877720e-09	2	true
66.757        	DICPCG	1.355890e-03	8.940890e-07	1	true
66.8214       	DICPCG	1.467410e-03	7.727190e-10	2	true
66.8834       	DICPCG	1.423630e-03	9.933170e-07	1	true
66.9572       	DICPCG	1.696630e-03	1.198420e-09	2	true
67.0455       	DICPCG	2.036230e-03	2.095850e-09	2	true
67.1118       	DICPCG	1.516440e-03	8.465250e-10	2	true
67.1428       	DICPCG	7.059560e-04	2.482500e-07	1	true
67.1798       	DICPCG	8.460670e-04	3.540620e-07	1	true
67.2243       	DICPCG	1.012120e-03	5.051560e-07	1	true
67.2775       	DICPCG	1.209860e-03	7.214660e-07	1	true
67.3413       	DICPCG	1.443480e-03	7.309410e-10	2	true
67.4179       	DICPCG	1.721200e-03	1.274490e-09	2	true
67.5104       	DICPCG	2.059170e-03	2.261740e-09	2	true
67.6205       	DICPCG	2.430650e-03	3.856570e-09	2	true
67.7523       	DICPCG	2.872100e-03	6.630310e-09	2	true
67.9099       	DICPCG	3.474270e-03	1.169050e-08	2	true
67.978        	DICPCG	1.452670e-03	8.385780e-10	2	true
68.0104       	DICPCG	7.372100e-04	2.686210e-07	1	true
68.0484       	DICPCG	8.752210e-04	3.784810e-07	1	true
68.0941       	DICPCG	1.087220e-03	5.741840e-07	1	true
68.1489       	DICPCG	1.323600e-03	8.474070e-07	1	true
68.2148       	DICPCG	1.615980e-03	9.168400e-10	2	true
68.2937       	DICPCG	1.951900e-03	1.595310e-09	2	true
68.3882       	DICPCG	2.356720e-03	2.771700e-09	2	true
68.5022       	DICPCG	2.842470e-03	4.902650e-09	2	true
68.6375       	DICPCG	3.391580e-03	8.339210e-09	2	true
68.8007       	DICPCG	3.979430e-03	1.448940e-08	2	true
68.8822       	DICPCG	2.040960e-03	1.717490e-09	2	true
68.9046       	DICPCG	5.468370e-04	1.417130e-07	1	true
68.9315       	DICPCG	6.472230e-04	2.019620e-07	1	true
68.9638       	DICPCG	7.684220e-04	2.887200e-07	1	true
69.0025       	DICPCG	9.103120e-04	4.095220e-07	1	true
69.049        	DICPCG	1.082600e-03	5.841770e-07	1	true
69.1046       	DICPCG	1.281760e-03	8.259910e-07	1	true
69.1716       	DICPCG	1.524360e-03	8.937880e-10	2	true
69.2525       	DICPCG	1.810230e-03	1.571440e-09	2	true
69.3499       	DICPCG	2.132960e-03	2.722300e-09	2	true
69.4677       	DICPCG	2.515530e-03	4.767540e-09	2	true
69.6095       	DICPCG	2.944090e-03	8.251700e-09	2	true
69.778        	DICPCG	3.389670e-03	1.358790e-08	2	true
69.9714       	DICPCG	3.903460e-03	2.031710e-08	2	true
70.0171       	DICPCG	9.520790e-04	5.097240e-07	1	true
70.0569       	DICPCG	8.827200e-04	4.278960e-07	1	true
70.1049       	DICPCG	1.087820e-03	6.196950e-07	1	true
70.1625       	DICPCG	1.333510e-03	8.803950e-07	1	true
70.2316       	DICPCG	1.630860e-03	9.710330e-10	2	true
70.3138       	DICPCG	1.976110e-03	1.631640e-09	2	true
70.4115       	DICPCG	2.390760e-03	2.708530e-09	2	true
70.5291       	DICPCG	2.928690e-03	4.785760e-09	2	true
70.6688       	DICPCG	3.546450e-03	8.060640e-09	2	true
70.7926       	DICPCG	3.159120e-03	5.454830e-09	2	true
70.8134       	DICPCG	5.609970e-04	1.159760e-07	1	true
70.8382       	DICPCG	6.858370e-04	1.702990e-07	1	true
70.8679       	DICPCG	8.463520e-04	2.552720e-07	1	true
70.9035       	DICPCG	1.031620e-03	3.786750e-07	1	true
70.9462       	DICPCG	1.250210e-03	5.634560e-07	1	true
70.9975       	DICPCG	1.512750e-03	8.453680e-07	1	true
71.0591       	DICPCG	1.822100e-03	7.948510e-10	2	true
71.1335       	DICPCG	2.195470e-03	1.417110e-09	2	true
71.2234       	DICPCG	2.645420e-03	2.487280e-09	2	true
71.3313       	DICPCG	3.162880e-03	4.198080e-09	2	true
71.4623       	DICPCG	3.832380e-03	7.410570e-09	2	true
71.6231       	DICPCG	4.624650e-03	1.347050e-08	2	true
71.8008       	DICPCG	5.148700e-03	1.886310e-08	2	true
71.857        	DICPCG	1.536600e-03	8.771320e-07	1	true
71.8973       	DICPCG	1.128760e-03	4.796660e-07	1	true
71.9457       	DICPCG	1.329400e-03	6.631700e-07	1	true
72.0034       	DICPCG	1.571100e-03	9.222440e-07	1	true
72.0731       	DICPCG	1.847630e-03	8.906320e-10	2	true
72.1567       	DICPCG	2.182390e-03	1.546940e-09	2	true
72.2582       	DICPCG	2.548720e-03	2.761110e-09	2	true
72.3774       	DICPCG	2.966250e-03	4.516960e-09	2	true
72.431        	DICPCG	1.301430e-03	6.902440e-07	1	true
72.4952       	DICPCG	1.544200e-03	9.815890e-07	1	true
72.5735       	DICPCG	1.831530e-03	1.201920e-09	2	true
72.6668       	DICPCG	2.160420e-03	2.061530e-09	2	true
72.7779       	DICPCG	2.510580e-03	3.522270e-09	2	true
72.8573       	DICPCG	1.870880e-03	1.279570e-09	2	true
72.8711       	DICPCG	3.324560e-04	4.540800e-08	1	true
72.8876       	DICPCG	4.072080e-04	6.472940e-08	1	true
72.9073       	DICPCG	4.969060e-04	9.366470e-08	1	true
72.9311       	DICPCG	6.081470e-04	1.384600e-07	1	true
72.9598       	DICPCG	7.421500e-04	2.063710e-07	1	true
72.9944       	DICPCG	8.982580e-04	3.043280e-07	1	true
73.0362       	DICPCG	1.087580e-03	4.465350e-07	1	true
73.0866       	DICPCG	1.307890e-03	6.422050e-07	1	true
73.1464       	DICPCG	1.543420e-03	8.856220e-07	1	true
73.2176       	DICPCG	1.818050e-03	9.230440e-10	2	true
73.3025       	DICPCG	2.132130e-03	1.561400e-09	2	true
73.4024       	DICPCG	2.457760e-03	2.544680e-09	2	true
73.5253       	DICPCG	2.964300e-03	4.815000e-09	2	true
73.6727       	DICPCG	3.448350e-03	8.266340e-09	2	true
73.8386       	DICPCG	3.783520e-03	1.198490e-08	2	true
73.8619       	DICPCG	5.459950e-04	1.122400e-07	1	true
73.8896       	DICPCG	6.710810e-04	1.697520e-07	1	true
73.9223       	DICPCG	7.994300e-04	2.469870e-07	1	true
73.9608       	DICPCG	9.488370e-04	3.645320e-07	1	true
74.006        	DICPCG	1.115700e-03	5.275970e-07	1	true
74.0612       	DICPCG	1.363710e-03	8.114080e-07	1	true
74.1282       	DICPCG	1.650030e-03	8.829380e-10	2	true
74.2075       	DICPCG	1.935350e-03	1.460620e-09	2	true
74.3066       	DICPCG	2.392570e-03	2.829880e-09	2	true
74.4221       	DICPCG	2.747610e-03	4.381850e-09	2	true
74.5666       	DICPCG	3.374270e-03	8.525820e-09	2	true
74.7111       	DICPCG	3.325570e-03	8.005630e-09	2	true
74.7689       	DICPCG	1.328830e-03	7.692070e-07	1	true
74.8266       	DICPCG	1.325460e-03	7.661530e-07	1	true
74.9133       	DICPCG	1.965630e-03	1.681590e-09	2	true
75            	DICPCG	1.973850e-03	1.649630e-09	2	true
75.063        	DICPCG	1.454070e-03	9.983410e-07	1	true
75.1086       	DICPCG	1.083590e-03	5.690500e-07	1	true
75.1633       	DICPCG	1.308850e-03	8.386840e-07	1	true
75.229        	DICPCG	1.577900e-03	9.344280e-10	2	true
75.3079       	DICPCG	1.879630e-03	1.612580e-09	2	true
75.4025       	DICPCG	2.206760e-03	2.553240e-09	2	true
75.5158       	DICPCG	2.605070e-03	4.257580e-09	2	true
75.644        	DICPCG	2.931280e-03	6.009140e-09	2	true
75.6621       	DICPCG	4.181500e-04	8.502090e-08	1	true
75.6839       	DICPCG	5.085730e-04	1.213720e-07	1	true
75.71         	DICPCG	6.144620e-04	1.731010e-07	1	true
75.7413       	DICPCG	7.395260e-04	2.480970e-07	1	true
75.7788       	DICPCG	8.862330e-04	3.575760e-07	1	true
75.8239       	DICPCG	1.062200e-03	5.207500e-07	1	true
75.878        	DICPCG	1.270700e-03	7.553140e-07	1	true
75.9429       	DICPCG	1.519590e-03	7.214730e-10	2	true
76.0207       	DICPCG	1.819880e-03	1.266390e-09	2	true
76.114        	DICPCG	2.168380e-03	2.219900e-09	2	true
76.2262       	DICPCG	2.592480e-03	3.958150e-09	2	true
76.3605       	DICPCG	3.085490e-03	6.937350e-09	2	true
76.516        	DICPCG	3.539780e-03	1.087290e-08	2	true
76.5709       	DICPCG	1.251980e-03	7.653050e-07	1	true
76.6071       	DICPCG	8.361380e-04	3.287710e-07	1	true
76.6506       	DICPCG	1.004080e-03	4.643780e-07	1	true
76.7027       	DICPCG	1.213260e-03	6.580700e-07	1	true
76.7653       	DICPCG	1.452350e-03	9.264190e-07	1	true
76.8405       	DICPCG	1.740540e-03	1.109170e-09	2	true
76.9306       	DICPCG	2.043190e-03	1.906310e-09	2	true
77.0364       	DICPCG	2.386290e-03	3.172910e-09	2	true
77.1325       	DICPCG	2.116710e-03	2.288200e-09	2	true
77.1702       	DICPCG	8.600050e-04	3.191260e-07	1	true
77.2154       	DICPCG	1.030690e-03	4.738400e-07	1	true
77.2696       	DICPCG	1.247950e-03	6.882070e-07	1	true
77.3348       	DICPCG	1.479930e-03	9.712290e-07	1	true
77.4129       	DICPCG	1.769470e-03	1.271100e-09	2	true
77.5067       	DICPCG	2.068580e-03	2.102770e-09	2	true
77.6191       	DICPCG	2.440150e-03	3.628230e-09	2	true
77.7523       	DICPCG	2.777220e-03	5.801800e-09	2	true
77.8318       	DICPCG	1.760920e-03	1.239800e-09	2	true
77.8632       	DICPCG	6.994850e-04	2.105440e-07	1	true
77.901        	DICPCG	8.487950e-04	3.055730e-07	1	true
77.9462       	DICPCG	1.020270e-03	4.364870e-07	1	true
78.0006       	DICPCG	1.224210e-03	6.241950e-07	1	true
78.0656       	DICPCG	1.453180e-03	8.962160e-07	1	true
78.1437       	DICPCG	1.730390e-03	1.168890e-09	2	true
78.2375       	DICPCG	2.052940e-03	2.073890e-09	2	true
78.3503       	DICPCG	2.438640e-03	3.691800e-09	2	true
78.4807       	DICPCG	2.743430e-03	5.731360e-09	2	true
78.5413       	DICPCG	1.281510e-03	7.866740e-07	1	true
78.5797       	DICPCG	8.077970e-04	3.130070e-07	1	true
78.6258       	DICPCG	9.732320e-04	4.466310e-07	1	true
78.681        	DICPCG	1.167370e-03	6.377240e-07	1	true
78.7472       	DICPCG	1.388120e-03	9.096630e-07	1	true
78.8265       	DICPCG	1.651560e-03	1.233350e-09	2	true
78.9214       	DICPCG	1.932690e-03	2.120720e-09	2	true
79.0307       	DICPCG	2.203970e-03	3.244190e-09	2	true
79.0748       	DICPCG	8.947670e-04	4.059210e-07	1	true
79.1153       	DICPCG	8.224050e-04	3.545400e-07	1	true
79.1639       	DICPCG	9.773910e-04	5.342410e-07	1	true
79.2221       	DICPCG	1.153610e-03	7.650850e-07	1	true
79.2918       	DICPCG	1.340800e-03	8.457710e-10	2	true
79.3753       	DICPCG	1.564600e-03	1.433200e-09	2	true
79.4754       	DICPCG	1.813720e-03	2.431660e-09	2	true
79.594        	DICPCG	2.203700e-03	4.217260e-09	2	true
79.6541       	DICPCG	1.115020e-03	7.642850e-07	1	true
79.7006       	DICPCG	8.945330e-04	4.659240e-07	1	true
79.7543       	DICPCG	1.034620e-03	6.192710e-07	1	true
79.8188       	DICPCG	1.252600e-03	8.833180e-07	1	true
79.8961       	DICPCG	1.512260e-03	1.154450e-09	2	true
79.9888       	DICPCG	1.829120e-03	2.045370e-09	2	true
80.0958       	DICPCG	2.124230e-03	3.212350e-09	2	true
80.116        	DICPCG	4.046760e-04	9.125590e-08	1	true
80.1403       	DICPCG	4.877150e-04	1.306820e-07	1	true
80.1695       	DICPCG	5.877690e-04	1.873850e-07	1	true
80.2045       	DICPCG	7.062840e-04	2.682210e-07	1	true
80.2464       	DICPCG	8.465790e-04	3.835550e-07	1	true
80.2967       	DICPCG	1.010800e-03	5.466560e-07	1	true
80.3569       	DICPCG	1.202360e-03	7.770120e-07	1	true
80.4292       	DICPCG	1.424360e-03	9.150020e-10	2	true
80.5158       	DICPCG	1.680820e-03	1.576690e-09	2	true
80.62         	DICPCG	1.982160e-03	2.749290e-09	2	true
80.745        	DICPCG	2.323960e-03	4.747360e-09	2	true
80.8954       	DICPCG	2.719540e-03	8.236480e-09	2	true
81.0756       	DICPCG	3.139050e-03	1.402070e-08	2	true
81.182        	DICPCG	1.843010e-03	2.660300e-09	2	true
81.2153       	DICPCG	6.153520e-04	2.167170e-07	1	true
81.254        	DICPCG	7.667260e-04	3.312460e-07	1	true
81.2993       	DICPCG	9.487210e-04	4.894030e-07	1	true
81.3532       	DICPCG	1.167780e-03	6.688230e-07	1	true
81.4179       	DICPCG	1.438320e-03	9.307520e-07	1	true
81.4957       	DICPCG	1.742910e-03	1.240500e-09	2	true
81.5882       	DICPCG	2.075170e-03	2.110510e-09	2	true
81.6978       	DICPCG	2.422590e-03	3.510420e-09	2	true
81.8276       	DICPCG	2.791720e-03	5.852940e-09	2	true
81.979        	DICPCG	3.126960e-03	9.218850e-09	2	true
82.1444       	DICPCG	3.193760e-03	1.179710e-08	2	true
82.1809       	DICPCG	7.177110e-04	2.752640e-07	1	true
82.2196       	DICPCG	7.746520e-04	3.305790e-07	1	true
82.266        	DICPCG	9.401860e-04	4.739610e-07	1	true
82.3218       	DICPCG	1.129450e-03	6.822460e-07	1	true
82.3888       	DICPCG	1.341230e-03	9.456170e-07	1	true
82.4692       	DICPCG	1.587350e-03	1.226080e-09	2	true
82.5655       	DICPCG	1.885540e-03	2.084010e-09	2	true
82.681        	DICPCG	2.272850e-03	3.596500e-09	2	true
82.7726       	DICPCG	1.808060e-03	1.713960e-09	2	true
82.8662       	DICPCG	1.855910e-03	1.812830e-09	2	true
82.9008       	DICPCG	7.100410e-04	2.379820e-07	1	true
82.9379       	DICPCG	7.802440e-04	2.821340e-07	1	true
82.9822       	DICPCG	9.443060e-04	4.078380e-07	1	true
83.0351       	DICPCG	1.133720e-03	5.831310e-07	1	true
83.0982       	DICPCG	1.350830e-03	8.257860e-07	1	true
83.1733       	DICPCG	1.592390e-03	9.514630e-10	2	true
83.2628       	DICPCG	1.858600e-03	1.615710e-09	2	true
83.3687       	DICPCG	2.141470e-03	2.678200e-09	2	true
83.4928       	DICPCG	2.435050e-03	4.297410e-09	2	true
83.6389       	DICPCG	2.754450e-03	6.989720e-09	2	true
83.6725       	DICPCG	6.267730e-04	2.164110e-07	1	true
83.7128       	DICPCG	7.469240e-04	3.091470e-07	1	true
83.7611       	DICPCG	8.879690e-04	4.419940e-07	1	true
83.8191       	DICPCG	1.051600e-03	6.310470e-07	1	true
83.8889       	DICPCG	1.247170e-03	9.043740e-07	1	true
83.9728       	DICPCG	1.477220e-03	1.172670e-09	2	true
84.0736       	DICPCG	1.746870e-03	2.051220e-09	2	true
84.1943       	DICPCG	2.045130e-03	3.539200e-09	2	true
84.3341       	DICPCG	2.318460e-03	5.579400e-09	2	true
84.376        	DICPCG	6.880600e-04	3.118160e-07	1	true
84.4239       	DICPCG	8.006610e-04	4.229080e-07	1	true
84.4814       	DICPCG	9.993240e-04	6.530380e-07	1	true
84.5504       	DICPCG	1.204770e-03	9.479790e-07	1	true
84.633        	DICPCG	1.428520e-03	1.192320e-09	2	true
84.7208       	DICPCG	1.512810e-03	1.400300e-09	2	true
84.7561       	DICPCG	6.256130e-04	2.635210e-07	1	true
84.7984       	DICPCG	7.411330e-04	3.694600e-07	1	true
84.8493       	DICPCG	8.902520e-04	5.186530e-07	1	true
84.9104       	DICPCG	1.053020e-03	7.171080e-07	1	true
84.9836       	DICPCG	1.248370e-03	9.827620e-07	1	true
85.0714       	DICPCG	1.466750e-03	1.345360e-09	2	true
85.1766       	DICPCG	1.730950e-03	2.293010e-09	2	true
85.2933       	DICPCG	1.857720e-03	3.116330e-09	2	true
85.3124       	DICPCG	2.999040e-04	6.090500e-08	1	true
85.3354       	DICPCG	3.603730e-04	8.817950e-08	1	true
85.3629       	DICPCG	4.315780e-04	1.275670e-07	1	true
85.3959       	DICPCG	5.193100e-04	1.849370e-07	1	true
85.4355       	DICPCG	6.239660e-04	2.654410e-07	1	true
85.4828       	DICPCG	7.453130e-04	3.760800e-07	1	true
85.5391       	DICPCG	8.828020e-04	5.270470e-07	1	true
85.6054       	DICPCG	1.035700e-03	7.313890e-07	1	true
85.6832       	DICPCG	1.207540e-03	8.752340e-10	2	true
85.7744       	DICPCG	1.398000e-03	1.394100e-09	2	true
85.8806       	DICPCG	1.613930e-03	2.202420e-09	2	true
86.0044       	DICPCG	1.867640e-03	3.507930e-09	2	true
86.143        	DICPCG	2.079740e-03	4.917490e-09	2	true
86.2208       	DICPCG	1.160970e-03	9.653270e-07	1	true
86.2589       	DICPCG	5.596290e-04	2.302910e-07	1	true
86.3045       	DICPCG	6.732650e-04	3.345110e-07	1	true
86.3593       	DICPCG	8.128730e-04	4.876110e-07	1	true
86.4249       	DICPCG	9.861500e-04	7.063870e-07	1	true
86.5034       	DICPCG	1.189150e-03	8.677670e-10	2	true
86.5978       	DICPCG	1.448770e-03	1.536970e-09	2	true
86.7094       	DICPCG	1.720090e-03	2.600050e-09	2	true
86.8117       	DICPCG	1.616540e-03	1.997690e-09	2	true
86.841        	DICPCG	4.589100e-04	1.363180e-07	1	true
86.8761       	DICPCG	5.592040e-04	2.012760e-07	1	true
86.9182       	DICPCG	6.801400e-04	2.956460e-07	1	true
86.9687       	DICPCG	8.341870e-04	4.333800e-07	1	true
87.0293       	DICPCG	1.023660e-03	6.252440e-07	1	true
87.1022       	DICPCG	1.258760e-03	9.003440e-07	1	true
87.1899       	DICPCG	1.544640e-03	1.290650e-09	2	true
87.2949       	DICPCG	1.879380e-03	2.266520e-09	2	true
87.4207       	DICPCG	2.276880e-03	3.975060e-09	2	true
87.5723       	DICPCG	2.784470e-03	7.164280e-09	2	true
87.7449       	DICPCG	3.085930e-03	1.036350e-08	2	true
87.7656       	DICPCG	4.014820e-04	7.712760e-08	1	true
87.7894       	DICPCG	4.811510e-04	1.072490e-07	1	true
87.8178       	DICPCG	5.974360e-04	1.604200e-07	1	true
87.8519       	DICPCG	7.341830e-04	2.424250e-07	1	true
87.8926       	DICPCG	8.963630e-04	3.665620e-07	1	true
87.9416       	DICPCG	1.092070e-03	5.524190e-07	1	true
88.0005       	DICPCG	1.335590e-03	8.264440e-07	1	true
88.0711       	DICPCG	1.628510e-03	9.287300e-10	2	true
88.1557       	DICPCG	1.985260e-03	1.655440e-09	2	true
88.2569       	DICPCG	2.416680e-03	2.939570e-09	2	true
88.378        	DICPCG	2.935740e-03	5.223900e-09	2	true
88.5232       	DICPCG	3.549720e-03	9.354840e-09	2	true
88.692        	DICPCG	4.154060e-03	1.522570e-08	2	true
88.8583       	DICPCG	4.112490e-03	1.468690e-08	2	true
88.8833       	DICPCG	6.370730e-04	1.679360e-07	1	true
88.9124       	DICPCG	7.504730e-04	2.303700e-07	1	true
88.9472       	DICPCG	9.321560e-04	3.491570e-07	1	true
88.9888       	DICPCG	1.139070e-03	5.170230e-07	1	true
89.0382       	DICPCG	1.388930e-03	7.623930e-07	1	true
89.0968       	DICPCG	1.683410e-03	7.528820e-10	2	true
89.1662       	DICPCG	2.041150e-03	1.310770e-09	2	true
89.2483       	DICPCG	2.453510e-03	2.225120e-09	2	true
89.3443       	DICPCG	2.912260e-03	3.613180e-09	2	true
89.4577       	DICPCG	3.436490e-03	5.917010e-09	2	true
89.5895       	DICPCG	3.977040e-03	9.163930e-09	2	true
89.7472       	DICPCG	4.545770e-03	1.526730e-08	2	true
89.8299       	DICPCG	2.520940e-03	2.191640e-09	2	true
89.8595       	DICPCG	8.939480e-04	2.706490e-07	1	true
89.8951       	DICPCG	1.079500e-03	3.941690e-07	1	true
89.9377       	DICPCG	1.286150e-03	5.642790e-07	1	true
89.9888       	DICPCG	1.527190e-03	8.017400e-07	1	true
90.0502       	DICPCG	1.804600e-03	7.924740e-10	2	true
90.1239       	DICPCG	2.115890e-03	1.366320e-09	2	true
90.2121       	DICPCG	2.450860e-03	2.320080e-09	2	true
90.3185       	DICPCG	2.849830e-03	4.027990e-09	2	true
90.4459       	DICPCG	3.241320e-03	6.722030e-09	2	true
90.5952       	DICPCG	3.633930e-03	1.064260e-08	2	true
90.7631       	DICPCG	3.717390e-03	1.375950e-08	2	true
90.787        	DICPCG	5.602200e-04	1.410530e-07	1	true
90.8156       	DICPCG	6.695760e-04	1.944420e-07	1	true
90.8499       	DICPCG	8.118360e-04	2.825940e-07	1	true
90.8909       	DICPCG	9.702270e-04	4.065000e-07	1	true
90.9401       	DICPCG	1.155070e-03	5.839380e-07	1	true
90.9994       	DICPCG	1.365980e-03	8.329180e-07	1	true
91.0702       	DICPCG	1.593270e-03	9.454580e-10	2	true
91.1553       	DICPCG	1.843880e-03	1.607800e-09	2	true
91.2569       	DICPCG	2.122910e-03	2.700170e-09	2	true
91.3784       	DICPCG	2.440200e-03	4.552240e-09	2	true
91.5221       	DICPCG	2.814910e-03	7.527120e-09	2	true
91.6851       	DICPCG	3.062080e-03	1.103270e-08	2	true
91.7313       	DICPCG	9.669670e-04	4.835350e-07	1	true
91.7827       	DICPCG	1.134770e-03	6.164580e-07	1	true
91.8426       	DICPCG	1.386170e-03	8.889400e-07	1	true
91.913        	DICPCG	1.601930e-03	9.709740e-10	2	true
91.9963       	DICPCG	1.928530e-03	1.635790e-09	2	true
92.0928       	DICPCG	2.097880e-03	2.426460e-09	2	true
92.1603       	DICPCG	1.532140e-03	8.547970e-10	2	true
92.1798       	DICPCG	4.337440e-04	9.640740e-08	1	true
92.2033       	DICPCG	5.190480e-04	1.400600e-07	1	true
92.2313       	DICPCG	6.182310e-04	2.007710e-07	1	true
92.2649       	DICPCG	7.364130e-04	2.862620e-07	1	true
92.3052       	DICPCG	8.733860e-04	4.036700e-07	1	true
92.3536       	DICPCG	1.038300e-03	5.685630e-07	1	true
92.4115       	DICPCG	1.227910e-03	7.892160e-07	1	true
92.4812       	DICPCG	1.453880e-03	8.644790e-10	2	true
92.5647       	DICPCG	1.718040e-03	1.474260e-09	2	true
92.6652       	DICPCG	2.029210e-03	2.534430e-09	2	true
92.7854       	DICPCG	2.377190e-03	4.299190e-09	2	true
92.9297       	DICPCG	2.798260e-03	7.354250e-09	2	true
93.0981       	DICPCG	3.193530e-03	1.167910e-08	2	true
93.1291       	DICPCG	5.790120e-04	1.733910e-07	1	true
93.1657       	DICPCG	6.804270e-04	2.409820e-07	1	true
93.2095       	DICPCG	8.238730e-04	3.604380e-07	1	true
93.2621       	DICPCG	1.007620e-03	5.475770e-07	1	true
93.3251       	DICPCG	1.227530e-03	8.283060e-07	1	true
93.401        	DICPCG	1.500770e-03	1.038630e-09	2	true
93.4914       	DICPCG	1.795560e-03	1.804400e-09	2	true
93.5998       	DICPCG	2.144890e-03	3.159480e-09	2	true
